sample,foldername,peak_assignment,hplc_machine,peaks_manual,peaks_autofitting,background_substraction,setting_background_substraction,fitting_boundaries,time_window,notes
123022_B.ovatus_II_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.ovatus_II_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.ovatus_II_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.ovatus_II_5,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_II_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_II_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_II_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.theta_II_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_5,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_II_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_II_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_II_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_II_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_B.vulgatus_II_5,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_4,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_II_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_II_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.coli_II_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_II_1,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_II_2,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
123022_E.rectale_II_3,tbd,peakinfo_Palo_Alto_BHI,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_Trp_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_Trp_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_Trp_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_Trp_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_Trp_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_Trp_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_Trp_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_Trp_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_Trp_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_Trp_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_Trp_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_Trp_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BF_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_BT_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
101822_NCM_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20.4,20.8,22,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.fragilis_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.fragilis_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.fragilis_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.fragilis_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.theta_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.theta_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.theta_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_B.theta_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_C.aerofaciens_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_C.aerofaciens_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_C.aerofaciens_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090222_C.aerofaciens_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.fragilis_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.fragilis_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.fragilis_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.fragilis_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.ovatus_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.ovatus_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.ovatus_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.ovatus_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.theta_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.theta_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.theta_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_B.theta_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_C.aerofaciens_1,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_C.aerofaciens_2,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_C.aerofaciens_3,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
090622_C.aerofaciens_4,tbd,peakinfo_Palo_Alto_epsilon,Shimadzu_ProminenceLC2030C,"[13.3,15.6,18.7,20,20.9,21.7,28.6,32.2]",TRUE,TRUE,80,"[0.1,0.3,0.0,-0.1,10,0.3,0.8,0.1]","[12,40]",
er3.1_03_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3004,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er3.2_04_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3005,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er3.3_05_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3006,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er4.1_07_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3008,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er4.2_08_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3009,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er4.3_09_RI_1,tbd,peakinfo_standard_Zurich_BHI_Erectale,Zurich_ThermoUltimate_3010,"[12.8,15.2,17.9,19.3,20.05,21.1,22.3,22.9,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er1.1_02_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3012,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er1.2_03_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3013,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er1.3_04_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3014,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er1.4_05_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3015,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er2.1_06_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3016,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er2.2_07_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3017,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
