,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,ethanol_std,growth_rate_std
159,58.0,,DSM14610,R.intestinalis,Julien,Julien,59,epsilon_plus,Julien,,0.613475012800606,yes,1.0,2022-05-10 00:00:00,-7.367811065449763,17.97143353251344,[0.09 0.21 0.27 0.36],[17.22564696 16.58761317 15.95780868 15.26260103],5.905606934686198,-0.3472080693442954,[0.09 0.21 0.27 0.36],[0.12415416 0.97197529 1.29605648 1.71119624],-0.0091873709969964,1.6433198859672382,[0.09 0.21 0.27 0.36],[1.56451071 0.99829265 2.94661603 1.05531589],0.5840574486738768,-0.7107051966178042,[0.09 0.21 0.27 0.36],[-0.74953212 -0.59347065 -0.26980421 -0.68684038],-0.9454999300030308,0.0423029069887046,[0.09 0.21 0.36],[-0.04119462 -0.15912752 -0.29679909],3.7069830755861464,-0.4573038079552959,[0.09 0.21 0.27 0.36],[-0.06450815  0.28918943  0.41936877  0.97422899],-0.3473102699954272,-0.5412080418856201,[0.09 0.21 0.27 0.36],[-0.54847186 -0.70893726 -0.54897404 -0.68144756],-0.3191641604624522,4.642943835093068,[0.09 0.21 0.27 0.36],[4.48798515 4.90760769 4.38265736 4.49670247],89.0,,,,,,,,,
160,144.0,,DSM14610,R.intestinalis,TG2022-Monday,TG2022-Monday,145,epsilon,Jonas,,0.3707256931005537,yes,1.0,,-3.64716539267334,9.50587816063842,[0.127 0.215 0.3   0.36 ],[8.99798784 8.77989559 8.44476631 8.14640318],2.4757402484566566,5.2042570568534705,[0.127 0.215 0.3   0.36 ],[5.53110483 5.7122382  5.95744639 6.09693054],0.0228217644949823,3.029838625006777,[0.127 0.215 0.3   0.36 ],[3.00808212 3.0744214  3.03654435 3.02317404],-0.0330899252098727,0.2158327192586727,[0.127 0.215 0.3   0.36 ],[0.21338245 0.208725   0.19908557 0.20898175],0.0460188075663353,0.3747259495515935,[0.127 0.215 0.3   0.36 ],[0.3794786  0.38212976 0.39878921 0.38461706],1.7585847825787366,0.0374667799779095,[0.127 0.215 0.3   0.36 ],[0.26625342 0.40241797 0.5756581  0.66763958],-0.4102229635051868,1.3198650011391062,[0.127 0.215 0.3   0.36 ],[1.25629751 1.31869965 1.03100801 1.26241143],-2.2819950048195663,11.580889527935303,[0.127 0.215 0.3   0.36 ],[11.21876242 11.25939085 10.76837795 10.79046789],90.0,,,,,,,,,
161,145.0,,DSM14610,R.intestinalis,TG2022-Monday,TG2022-Monday,146,epsilon,Jonas,,0.7573859538068692,no,1.0,,-4.073367518084628,9.31064491806544,[0.125 0.205 0.272 0.377],[8.7991865  8.47522507 8.20880057 7.77154073],0.2667728688758167,5.27817703807389,[0.125 0.205 0.272 0.377],[5.32419501 5.31816198 5.34441373 5.38710808],1.2501200884212398,2.7193337427425353,[0.125 0.205 0.272 0.377],[2.86923389 2.9781382  3.07049797 3.18333248],-0.2677702511028582,0.182399924491862,[0.125 0.205 0.272 0.377],[0.16513865 0.11140363 0.09704129 0.09386905],4.392046529666094,-0.0857737242565544,[0.125 0.205 0.272 0.377],[0.44538471 0.83907504 1.11159736 1.56066155],0.0978554845890248,0.1340239543410656,[0.125 0.205 0.272 0.377],[0.14599129 0.15511783 0.15958271 0.17120451],1.97605185279381,1.0310265312952407,[0.125 0.205],[1.27803301 1.43611716],-0.9127166083081044,4.066612091129516,[0.125 0.205 0.272 0.377],[3.99003517 3.82601125 3.81595097 3.74090141],,,,,,,,,,
162,15.0,,DSM14610,R.intestinalis,yield_expt_090222_modified_epsi,run3,16,epsilon_plus,Richa,,0.8067287997647825,no,1.0,20220906,-2.1060001924012455,19.224608047895497,[0.071 0.149 0.278 0.401],[19.06846087 18.92489694 18.62805128 18.38372893],15.63368489841988,11.982147105562376,[0.071 0.149 0.278 0.401],[13.13856774 14.27424489 16.28020895 18.29024956],2.3858906471479258,7.122949633085721,[0.071 0.149 0.401],[7.27434078 7.50202806 8.07411816],1.4949519985104724,0.464343870503468,[0.071 0.149 0.278 0.401],[0.55550598 0.69263424 0.90877398 1.04442313],-0.4789937461018109,0.5647712436494415,[0.071 0.149 0.278 0.401],[0.52547253 0.50156062 0.42908719 0.37234926],0.3046229762978888,0.1250660112976035,[0.071 0.149 0.278 0.401],[0.13745699 0.17701927 0.22108496 0.23855887],17.06312416805273,2.309222902513891,[0.071 0.149 0.278 0.401],[3.70283734 4.60354355 7.07239435 9.19786501],3.693235937449505,10.461607357077694,[0.071 0.149 0.278 0.401],[10.67482848 10.99112099 11.66235731 11.83834175],,,,,,,,,,
163,,,DSM20083,B.adolescentis,av [61]_used_only: [1.0],av,av_B.adolescentis_DSM20083_e,e,,,0.7401410839383253,,1.0,,-9.600128627449692,,,,13.758580418965598,,,,-0.7614622110870024,,,,2.4340973626254483,,,,7.819566477082661,,,,0.0732924749527794,,,,1.0633463824575222,,,,-4.283146183594601,,,,,,,,,,,,,
164,,,DSM20083,B.adolescentis,"av [176, 175]_used_only: [4.0, 5.0]",av,av_B.adolescentis_DSM20083_BHI,BHI,,,0.5094753913032614,,2.0,,-7.33176862128826,,,,10.390458391365796,,,,-1.0596524567591556,,,,-0.23911939708065164,,,,3.1215632330808116,,,,0.0865970550533303,,,,1.7964012502715692,,,,-8.046410390868903,,,,,0.35466991806239695,0.5689161365562442,0.09237532193773339,0.10206396607654306,0.2630533320849289,,0.34899777460979653,,0.03802622941325512
165,,,HM-727,B.finegoldii,"av [109, 110]_used_only: [6.0, 7.0]",av,av_B.finegoldii_HM-727_BHI,BHI,,,0.628794788969449,,2.0,,-3.3324602094057814,,,,4.3210416438399735,,,,0.03627544953922618,,,,1.5420019867937893,,,,0.6632271022883818,,,,-0.0731275178395603,,,,5.4814123655023215,,,,-1.0952055555841802,,,,,0.5614367846788478,0.2838530191129148,0.9375270001211835,0.06265800783655319,0.2534888541749706,0.0693750891553517,0.9381705998728785,1.2501488397564184,0.0411005566729398
166,,,ATCC21523576,B.fragilis,"av [53, 101]_used_only: [8.0, 10.0]",av,av_B.fragilis_ATCC21523576_simple,simple,,,0.3686287206790525,,2.0,,-7.541325089436501,,,,4.532390114114719,,,,2.2216166694126236,,,,0.2772407179575889,,,,0.5091224457994508,,,,0.0383638308524652,,,,4.2272938627866505,,,,,,,,,1.7697280768342287,1.2529397404147706,0.7598742547926677,0.20270064481265865,0.4002507856485824,,1.6175244782008695,,0.067995424480234
167,,,ATCC21523576,B.fragilis,"av [96, 9]_used_only: [12.0, 13.0]",av,av_B.fragilis_ATCC21523576_e,e,,,0.576513737807408,,2.0,,-5.570476218862997,,,,4.212299785121766,,,,0.1808893986576871,,,,2.6534312389593184,,,,-0.3717147395956416,,,,0.054060636394583354,,,,2.600525428894594,,,,,,,,,0.4110898094416999,1.701579942070727,0.04223790119244397,0.282565236679494,,0.16214742487790235,2.258962385988581,,0.21660325366380556
168,,,ATCC21523576,B.fragilis,"av [171, 172]_used_only: [9.0, 11.0]",av,av_B.fragilis_ATCC21523576_BHI,BHI,,,0.8412134300073584,,2.0,,-2.6079343127738044,,,,10.16963846755495,,,,0.09872207763745505,,,,1.6203627464641541,,,,0.3307143353168346,,,,-0.11880778162978535,,,,8.167838286066129,,,,,,,,,0.199144707277075,6.032492984874375,0.30485670187494973,0.24104512372919748,0.08172819049124176,0.08868230524681503,2.98034346608386,,0.6002348309311692
169,,,DSM20219,B.longum,"av [170, 169]_used_only: [14.0, 15.0]",av,av_B.longum_DSM20219_BHI,BHI,,,0.7986692910800897,,2.0,,-6.127689501402272,,,,3.5799040546736087,,,,0.5011673233532117,,,,-1.505898102242153,,,,7.208553612586494,,,,,,,,4.303096238910399,,,,,,,,,2.424723020613644,1.8178901126460048,6.2815256594945685,0.9181295631860665,1.097201833283218,,0.33691833608043703,,0.3504556090489177
170,,,ATCC8482,B.ovatus,av [102]_used_only: [19.0],av,av_B.ovatus_ATCC8482_simple,simple,,,0.6751466504956466,,1.0,,-13.274880585292204,,,,12.372009198828488,,,,0.3528687485878087,,,,2.0306067491576716,,,,,,,,-0.027181926944394,,,,20.113473377968315,,,,10.260886123112812,,,,,,,,,,,,,
171,,,ATCC8482,B.ovatus,"av [97, 10]_used_only: [18.0, 22.0]",av,av_B.ovatus_ATCC8482_e,e,,,1.0929785573394615,,2.0,,-5.512840301726987,,,,3.584600490483961,,,,-0.025989771848065307,,,,2.7026364975337387,,,,1.201184065417675,,,,-0.21933176113745845,,,,3.669260965046721,,,,1.0798233582765933,,,,,1.2859714218679437,0.22028314799978546,0.3595018959000766,1.8552627710869574,,0.28464848025091755,2.7498634060762126,,0.9212676699461622
172,,,ATCC8482,B.ovatus,"av [167, 168]_used_only: [20.0, 21.0]",av,av_B.ovatus_ATCC8482_BHI,BHI,,,0.8920419247166635,,2.0,,-3.9859107031896803,,,,15.10061392318418,,,,-1.4572418760513948,,,,1.3733932035435468,,,,0.7241205331934095,,,,0.019495623988909597,,,,10.975738582167802,,,,11.099370906300543,,,,,0.14124990291889672,0.4755230433873344,0.4678348778861248,0.05232365835420807,0.03123698213264872,0.12472750825185368,0.408459427928253,1.3560018658389084,0.10714089282956626
173,,,ATCC29148,B.theta,av [103]_used_only: [29.0],av,av_B.theta_ATCC29148_simple,simple,,,0.43319974388804,,1.0,,-6.7411399445667355,,,,8.854590574126606,,,,0.7294621479117198,,,,1.6935627378210814,,,,,,,,0.0017920385819742,,,,9.18194514842122,,,,3.753415080567867,,,,,,,,,,,,,
174,,,ATCC29148,B.theta,"av [62, 63, 64, 65, 66, 67, 3]_used_only: [23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 30.0]",av,av_B.theta_ATCC29148_e,e,,,0.7765394808197611,,7.0,,-6.4312458862828255,,,,4.432091638957259,,,,1.0937375843657935,,,,2.964438309847232,,,,0.9375816129697604,,,,0.1104110546383708,,,,2.4818872731843955,,,,-0.2240375537881944,,,,,1.7465914587054827,0.8512245185272688,0.2957907316160366,0.3734486752547263,,,2.1478010745109333,,0.2618297237988915
175,,,ATCC29148,B.theta,"av [166, 165]_used_only: [31.0, 32.0]",av,av_B.theta_ATCC29148_BHI,BHI,,,1.0683689425434686,,2.0,,-0.854641814929615,,,,12.150317555659115,,,,-2.2985423942984813,,,,2.3999765982059547,,,,-0.36219511339972854,,,,-0.0416056778652675,,,,3.6962759767935838,,,,-15.185348486507555,,,,,0.03725127331999754,0.692113795359181,0.4657920019070986,0.12737617811575436,0.46852344707560367,0.17907802036286685,1.6210394239757864,,0.03038969448928863
176,,,DSM 1447,B.vulgatus,"av [178, 177]_used_only: [33.0, 34.0]",av,av_B.vulgatus_DSM 1447_BHI,BHI,,,0.34955665212401654,,2.0,,-3.1707691327392977,,,,8.386642223044083,,,,0.760371126060752,,,,1.0629590452179003,,,,0.8301035668522395,,,,0.00967083993874955,,,,4.277269029742263,,,,-6.373879003535419,,,,,0.9379992812243266,2.484664600898697,0.29948973247770266,0.37168703535607633,0.056773219865776145,0.08029781171690559,1.6445592799029451,4.9576731241720955,0.04788428227434347
177,,,DSM3979,C.aerofaciens,av [4]_used_only: [37.0],av,av_C.aerofaciens_DSM3979_e,e,,,0.7450123433009231,,1.0,,-5.9691595317306865,,,,3.696114847340881,,,,0.475089080101214,,,,-0.0453258578682949,,,,6.3441878332560036,,,,0.1403478296448316,,,,4.192187573465792,,,,1.630925754256206,,,,,,,,,,,,,
178,,,DSM3979,C.aerofaciens,"av [119, 123]_used_only: [35.0, 38.0]",av,av_C.aerofaciens_DSM3979_BHI,BHI,,,0.7332883715718781,,2.0,,-8.815713072602083,,,,8.975697394181534,,,,-3.8474517694986865,,,,3.6730882974731767,,,,6.525503104690219,,,,,,,,20.74426674842001,,,,0.06325458164966791,,,,,5.722981879490653,0.23340757212170546,3.3810580979305573,0.2914590939611163,2.0613930265177323,,4.902747093380984,2.547527493155046,0.16941826934848725
179,,,NCM3722,E.coli,"av [100, 52]_used_only: [41.0, 43.0]",av,av_E.coli_NCM3722_simple,simple,,,0.6059801029937157,,2.0,,-15.08629062566682,,,,12.97896194745454,,,,,,,,1.6081491877995233,,,,0.43690287613856965,,,,-0.3426276133569666,,,,23.667514508382908,,,,14.82625255509469,,,,,3.1960373926691927,1.7910954842919369,,0.5651544978628465,0.22767226648108338,,0.9948330584106739,1.8763515867071399,0.25318290987234604
180,,,NCM3722,E.coli,"av [95, 138]_used_only: [39.0, 44.0]",av,av_E.coli_NCM3722_e,e,,,1.6591263764856654,,2.0,,-4.695242624339022,,,,10.248420284339584,,,,2.5497747939400766,,,,2.098780183890939,,,,0.9368451625447163,,,,-0.0693325633727681,,,,9.11183647883264,,,,10.032595296301352,,,,,1.6144552914421717,2.9552613464011546,1.8821277875155524,1.9445431430249547,0.3714023846339484,,3.2772436354545866,5.395075194694705,0.13468991038396003
181,,,NCM3722,E.coli,"av [163, 164]_used_only: [40.0, 42.0]",av,av_E.coli_NCM3722_BHI,BHI,,,1.20135757109163,,2.0,,-2.9795808602028426,,,,13.229828854630657,,,,-3.9398784622086573,,,,1.6571772957699387,,,,-0.09089550622193535,,,,0.01510006913648935,,,,10.557191993783821,,,,-2.076223444679613,,,,,0.19864912816348992,2.835316752071519,5.214078146250624,0.23752891423448147,0.3049475242500263,0.027706771842144335,0.14213050548520526,15.624748868037454,0.012504776525612608
182,,,DSM3353,E.hallii,av [120]_used_only: [45.0],av,av_E.hallii_DSM3353_BHI,BHI,,,0.8774145158604275,,1.0,,-2.4123814894539555,,,,2.7381841782597895,,,,0.0862344866929115,,,,0.3948751917228858,,,,0.6981919142740362,,,,5.7805925551770105,,,,-0.3886927156809251,,,,-0.0886734186568461,,,,,,,,,,,,,
183,,,ATCC33656,E.rectale,"av [107, 76, 73, 72, 71, 70, 77, 69, 68, 82, 83, 84, 85, 89, 74, 75]_used_only: [46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]",av,av_E.rectale_ATCC33656_e,e,,,0.6721933024228437,,16.0,,-9.861289469592055,,,,2.7608490400267582,,,,0.3179878087725737,,,,-0.10124283416817001,,,,3.5590197306233855,,,,4.6588949856659,,,,0.4607903503272532,,,,0.5956124250111444,,,,,1.0164946055352724,0.5957888253177711,,0.0669823496964592,0.9301955514674437,0.42131235149916885,,2.21964443864282,0.06572878873522112
184,,,KLE1255,F.prausnitzii,"av [113, 114]_used_only: [62.0, 63.0]",av,av_F.prausnitzii_KLE1255_BHI,BHI,,,0.8526949002614947,,2.0,,-5.2418454082918,,,,5.028385262016985,,,,-0.5428166623108468,,,,-2.2253816072832078,,,,6.025514012342626,,,,0.0413150889016111,,,,7.949324207233029,,,,-14.525853574955505,,,,,0.6080949923173951,0.09241743890141413,0.07755850997438656,0.7325446161203266,0.857066629132801,0.050960971296466685,1.7555901145499249,5.198608995550499,0.014711474614981521
185,,,DSM17677,F.prausnitzii,"av [117, 121]_used_only: [64.0, 65.0]",av,av_F.prausnitzii_DSM17677_BHI,BHI,,,0.7393630628456423,,2.0,,-1.1286991645917965,,,,12.25011913781119,,,,1.2096466555385414,,,,2.8727379673497726,,,,8.114444186154497,,,,3.0631229684115,,,,5.450461567173047,,,,-0.21641735225012815,,,,,0.385265386326931,2.78872572750198,0.27347933375193273,0.709777114600826,1.8452602955957838,0.49831801924084534,0.7762359094181568,0.03812631614578503,0.06320612400092519
186,,,Fecal1,Fecal1,av [17]_used_only: [67.0],av,av_Fecal1_Fecal1_simple,simple,,,0.6977080561135689,,1.0,,-10.944274474091191,,,,3.507895391834771,,,,,,,,1.4527558423377216,,,,,,,,,,,,0.550237959880112,,,,2.681202595840222,,,,,,,,,,,,,
187,,,Fecal1,Fecal1,av [22]_used_only: [66.0],av,av_Fecal1_Fecal1_mGAM,mGAM,,,1.752226348540322,,1.0,,-3.582851540098206,,,,1.5494466917154597,,,,3.0227574418101897,,,,0.7377508081645207,,,,,,,,,,,,,,,,1.7006368315557163,,,,,,,,,,,,,
188,,,Fecal2,Fecal2,av [18]_used_only: [68.0],av,av_Fecal2_Fecal2_simple,simple,,,0.9734460002504726,,1.0,,-7.340105239045539,,,,5.201569151494653,,,,,,,,0.5245051741549008,,,,,,,,,,,,9.189630839810585,,,,6.5981561463046186,,,,,,,,,,,,,
189,,,Fecal2,Fecal2,av [23]_used_only: [69.0],av,av_Fecal2_Fecal2_mGAM,mGAM,,,1.18661824768374,,1.0,,-2.3426138328177917,,,,9.354040649894213,,,,1.2090400106513275,,,,1.8550640877000728,,,,,,,,0.0956801220567834,,,,,,,,0.0920409589321014,,,,,,,,,,,,,
190,,,Fecal4,Fecal4,av [19]_used_only: [70.0],av,av_Fecal4_Fecal4_simple,simple,,,0.7465049000351045,,1.0,,-5.923749544552999,,,,3.2300424570186026,,,,,,,,0.2268950617428199,,,,0.1272493568647477,,,,,,,,6.063227594436551,,,,7.708971095082127,,,,,,,,,,,,,
191,,,Fecal4,Fecal4,av [24]_used_only: [71.0],av,av_Fecal4_Fecal4_mGAM,mGAM,,,1.254707535858305,,1.0,,-3.677938828766717,,,,6.898524436849395,,,,-0.2858714451921972,,,,2.15849840111604,,,,,,,,,,,,,,,,6.379383396100564,,,,,,,,,,,,,
192,,,FecalPP,FecalPP,av [20]_used_only: [73.0],av,av_FecalPP_FecalPP_simple,simple,,,0.5966387691987031,,1.0,,-11.466657875128137,,,,9.974095588623811,,,,,,,,1.321964967400879,,,,,,,,0.0542052089196769,,,,14.87938624359622,,,,7.523416872409467,,,,,,,,,,,,,
193,,,FecalPP,FecalPP,av [25]_used_only: [72.0],av,av_FecalPP_FecalPP_mGAM,mGAM,,,1.005117021590697,,1.0,,-3.354323023197923,,,,4.986593080836126,,,,0.2569837287630448,,,,2.437865210288811,,,,,,,,,,,,,,,,1.2549959949963905,,,,,,,,,,,,,
194,,,DSM18205,P.copri,"av [21, 104]_used_only: [74.0, 79.0]",av,av_P.copri_DSM18205_simple,simple,,,0.3107738222431031,,2.0,,-5.899011458607349,,,,1.0910944300234886,,,,2.448887582037065,,,,1.2160729682933396,,,,0.5824998365903586,,,,,,,,1.641494904752896,,,,-1.3960965758849624,,,,,1.026638519277297,1.724896819954851,2.2175094836380858,1.6939138710328838,,,,,0.23475670391972783
195,,,DSM18205,P.copri,av [99]_used_only: [75.0],av,av_P.copri_DSM18205_e,e,,,0.5922950373333576,,1.0,,-16.989492791252058,,,,4.461133524739678,,,,-0.7478559052386544,,,,-9.526064798985717,,,,11.926835538851224,,,,0.2301004333859784,,,,10.005802864568771,,,,5.112920086515935,,,,,,,,,,,,,
196,,,DSM18205,P.copri,"av [180, 179]_used_only: [76.0, 78.0]",av,av_P.copri_DSM18205_BHI,BHI,,,0.4529598174954984,,2.0,,-5.067658323232956,,,,6.341883061968762,,,,-0.9898488208365439,,,,1.199403427604872,,,,2.3631312137627645,,,,0.0332211582301148,,,,6.064341509405892,,,,,,,,,1.6390637086806643,2.3233573600349033,0.9234555511165041,2.2469916145322,3.881339934392747,0.10232151609057695,0.7995090834063348,,0.15702905271556944
197,,,HM-169,P.distastonis,"av [116, 115]_used_only: [81.0, 82.0]",av,av_P.distastonis_HM-169_BHI,BHI,,,0.7913199848809185,,2.0,,-3.202170169093193,,,,2.8568869770527403,,,,9.339281833094532,,,,0.7558754170848172,,,,0.14611750477727745,,,,-0.2568077419928509,,,,2.0890168859081975,,,,,,,,,0.025578247451759042,0.10681146664668219,0.6468693167951698,0.32360875990637067,0.00875285665373618,0.2701440614176559,1.383990932458243,,0.005481112852551635
198,,,ATCC27255,R.bromii,"av [162, 122, 118]_used_only: [83.0, 84.0, 85.0]",av,av_R.bromii_ATCC27255_BHI,BHI,,,0.7453895025528195,,3.0,,-3.4884362207157764,,,,10.25517353173186,,,,6.331855115102179,,,,3.4153240466216523,,,,14.644314831285593,,,,-0.0362137900929107,,,,1.4342330012551032,,,,-0.25141631704225503,,,,,3.7164407997954574,8.119570576941417,3.1788351236007664,5.106630025838683,6.484473080634458,,0.9154755182912988,1.5011280580514927,0.14994895872036973
199,,,DSM14610,R.intestinalis,"av [59, 145]_used_only: [89.0, 90.0]",av,av_R.intestinalis_DSM14610_e,e,,,0.49210035295057986,,2.0,,-5.507488229061551,,,,4.190673591571428,,,,0.0068171967489929495,,,,0.275483761732002,,,,-0.44974056121834777,,,,2.7327839290824416,,,,-0.378766616750307,,,,-1.3005795826410091,,,,,2.6308937856125927,2.4252819923987414,0.022633876766297134,0.4363890930646689,0.7011096230088236,1.3777256454378333,0.0444859922034619,1.3879310003670322,0.17164969008832817
200,,,DSM14610,R.intestinalis,av [124]_used_only: [87.0],av,av_R.intestinalis_DSM14610_BHI,BHI,,,0.5089915053443471,,1.0,,-0.336002695204165,,,,9.869999646310529,,,,-2.1966721446779847,,,,1.5987758644922727,,,,-3.3383558200570667,,,,6.678543245625216,,,,,,,,0.0696010986778436,,,,,,,,,,,,,
